Date,Name,Age,Position,Nationality,Club Left,League Left,Club Joined,League Joined,Market Valuation,Transfer
"Mar 22, 2017",Érico Sousa,22,Right Winger,Portugal,"
Accrington ", League Two ,"
Tranmere Rovers ",,150 K €,Free transfer
"Mar 22, 2017",Oskar Stanik,19,Right Winger,Poland,"
GKS Katowice ", 1 Liga ,"
Gwarek T.G. ",,50 K €,Free transfer
"Mar 22, 2017",Fabián Cerda,28,Goalkeeper,Chile,"
CD Trasandino ", Chile		,"
Tulsa ",,100 K €,?
"Mar 22, 2017",Zurab Tsiskaridze,30,Centre-Back,Georgia,"
FK Teplice ", Fortuna Liga ,"
AFC Eskilstuna ",,250 K €,?
"Mar 22, 2017",Vegard Moberg,26,Central Midfield,Norway,"
Sogndal IL ", Eliteserien ,"
Bodø/Glimt ",,100 K €,?
"Mar 22, 2017",Elbrus Zuraev,34,Right-Back,Russia,"
Volgar ", 1.Division ,"
Career break ",,50 K €,-
"Mar 22, 2017",Mohamed Coulibaly,28,Left Winger,Senegal,"
Without Club ",,"
UD Logroñés ",,200 K €,-
"Mar 22, 2017",Dejan Jakovic,31,Centre-Back,Canada,"
Without Club ",,"
NY Cosmos ",,350 K €,-
"Mar 22, 2017",Bradley Bourgeois,22,Centre-Back,United States,"
Without Club ",,"
Tulsa ",,50 K €,-
"Mar 22, 2017",Emerson Carvalho,23,Left Midfield,Brazil,"
Without Club ",,"
Tocantins EC ",,100 K €,-
"Mar 22, 2017",Carlos Álvarez,26,Attacking Midfield,United States,"
Without Club ",,"
Los Angeles FC ",,100 K €,-
"Mar 22, 2017",Rafael Diaz,25,Goalkeeper,Dominican Republic,"
NY Red Bulls ", MLS ,"
NY Red Bulls II ",,50 K €,-
"Mar 22, 2017",Bryan Byars,25,Goalkeeper,United States,"
Without Club ",,"
Tulsa ",,50 K €,-
"Mar 22, 2017",Evan Louro,21,Goalkeeper,United States,"
NY Red Bulls ", MLS ,"
NY Red Bulls II ",,50 K €,-
"Mar 22, 2017",Brian Nana-Sinkam,22,Centre-Back,United States,"
Sounders FC	 ", MLS ,"
Tacoma Defiance ",,50 K €,-
"Mar 23, 2017",Jake Robinson,30,Second Striker,England,"
Hemel FC ", England		,"
Billericay ",,225 K €,28 K €
"Mar 23, 2017",Jonas Olsson,34,Centre-Back,Sweden,"
West Brom ", Premier League ,"
Djurgarden ",,"1,50 mil. €",Free transfer
"Mar 23, 2017",Francisco Regalón,30,Centre-Back,Spain,"
CD Numancia ", LaLiga2 ,"
CyD Leonesa ",,500 K €,Free transfer
"Mar 23, 2017",Kyrylo Sydorenko,31,Centre-Back,Ukraine,"
FK Mariupol II ", Ukraine		,"
Kobra Kharkiv ",,150 K €,Free transfer
"Mar 23, 2017",Vlastimil Horak,28,Defender,Czech Republic,"
Slavoj Bruntál ", Czech Republic		,"
TJ Ludgeřovice ",,50 K €,Free transfer
"Mar 23, 2017",Ante Knezovic,24,Goalkeeper,Croatia,"
Bryne FK ", PostNord-ligaen Avd. 2 ,"
Kristiansund BK ",,50 K €,Free transfer
"Mar 23, 2017",Reece Connolly,25,Forward,England,"
Whitehawk ", England		,"
Eastbourne ",,25 K €,Free transfer
"Mar 23, 2017",Scott Neilson,29,Left Midfield,England,"
Hemel FC ", England		,"
Royston Town ",,25 K €,Free transfer
"Mar 23, 2017",Dan Fitchett,25,Centre-Forward,England,"
Sutton Utd ", National League ,"
Wealdstone FC ",,50 K €,Free transfer
"Mar 23, 2017",Henoc Mukendi,23,Midfielder,England,"
Atherstone ", England		,"
Sutton C. ",,50 K €,Free transfer
"Mar 23, 2017",Kieran Kennedy,23,Centre-Back,England,"
Motherwell FC ", Premiership ,"
Fylde ",,200 K €,Free transfer
"Mar 23, 2017",Michal Mravec,29,Defensive Midfield,Slovakia,"
RoPS ", Veikkausliiga ,"
Kokkolan PV ",,100 K €,Free transfer
"Mar 23, 2017",Joshua Webb,21,Right-Back,England,"
Kilmarnock FC ", Premiership ,"
Kidderminster ",,50 K €,Free transfer
"Mar 23, 2017",Yaroslav Bogunov,23,Left Winger,Ukraine,"
Belshina ", Pershaja Liga ,"
Naftan ",,250 K €,Free transfer
"Mar 23, 2017",Jack Broadhead,22,Defensive Midfield,England,"
Mickleover ", England		,"
Boston United ",,50 K €,Free transfer
"Mar 23, 2017",Francisco Cifuentes,27,Central Midfield,Spain,"
Real Jaén CF ", 2ª B - Grupo IV ,"
CE L’Hospitalet ",,300 K €,Free transfer
"Mar 23, 2017",Kosta Bajic,27,Centre-Forward,Serbia,"
Besëlidhja Lezhë ", Albania		,"
Qyzyljar  ",,150 K €,Free transfer
"Mar 23, 2017",Blair Anderson,24,Attacking Midfield,England,"
Basford United ", England		,"
Loughborough ",,50 K €,Free transfer
"Mar 23, 2017",Alen Delic,33,Goalkeeper,Bosnia-Herzegovina,"
Unknown ",,"
Travnik ",,50 K €,?
"Mar 23, 2017",Borja Angoitia,24,Goalkeeper,Spain,"
SD Amorebieta ", 2ª B - Grupo II ,"
RGV FC Toros ",,150 K €,?
"Mar 23, 2017",Stiven Rivic,31,Attacking Midfield,Croatia,"
Without Club ",,"
Hampton & Rich. ",,200 K €,-
"Mar 23, 2017",Emre Güngör,32,Centre-Back,Turkey,"
Bandirmaspor ", 1.Lig ,"
Retired ",,100 K €,-
"Mar 23, 2017",Tiago Calvano,35,Centre-Back,Brazil,"
Without Club ",,"
Penn FC ",,150 K €,-
"Mar 23, 2017",Jamie O'Hara,30,Central Midfield,England,"
Without Club ",,"
Billericay ",,500 K €,-
"Mar 23, 2017",Sergio Blancas,28,Centre-Forward,Mexico,"
Without Club ",,"
Deportivo Reu ",,200 K €,-
"Mar 24, 2017",Hajime Hosogai,30,Defensive Midfield,Japan,"
VfB Stuttgart ", 2. Bundesliga ,"
Kashiwa Reysol ",,700 K €,400 K €
"Mar 24, 2017",Alexander Nadj,30,Goalkeeper,Sweden,"
Häcken ", Allsvenskan ,"
Utsikten ",,75 K €,Free transfer
"Mar 24, 2017",Adam Bartlett,31,Goalkeeper,England,"
Hartlepool Utd. ", League Two ,"
Darlington ",,100 K €,Free transfer
"Mar 24, 2017",Bryan Arguez,28,Defensive Midfield,United States,"
Pittsburgh ", USLC ,"
Golden State ",,150 K €,Free transfer
"Mar 24, 2017",Sergey Romanovich,33,Centre-Forward,Russia,"
Solyaris Moskau ", PFL West ,"
Chaika Korolev ",,50 K €,Free transfer
"Mar 24, 2017",Bryan Aldave,33,Centre-Forward,Uruguay,"
A. Salinas ", Peru		,"
Santa Rosa PNP ",,150 K €,Free transfer
"Mar 24, 2017",Yuberney Franco,32,Centre-Forward,Colombia,"
Platense FC ", Honduras		,"
Tigres FC ",,250 K €,Free transfer
"Mar 24, 2017",Evgeniy Puzin,27,Goalkeeper,Russia,"
Afips Afipskiy ", Russia		,"
KK Shevchenko ",,200 K €,Free transfer
"Mar 24, 2017",Magnús Thórir Matthíasson,27,Left Midfield,Iceland,"
Keflavík ÍF ", Inkasso-deildin ,"
Vídir ",,50 K €,Free transfer
"Mar 24, 2017",Ángelo Peña,27,Central Midfield,Venezuela,"
Zamora ", Torneo Clausura ,"
Mineros ",,400 K €,Free transfer
"Mar 24, 2017",Örjan Hopen,25,Left Midfield,Norway,"
Levanger FK ", OBOS-ligaen ,"
Skeid Oslo ",,150 K €,Free transfer
"Mar 24, 2017",Lazaros Fotias,25,Centre-Back,Greece,"
FK Oborishte ", Vtora Liga ,"
Topolcany ",,200 K €,Free transfer
"Mar 24, 2017",Zeljko Savic,29,Centre-Back,Serbia,"
Kemi City ", Veikkausliiga ,"
DPMM FC ",,250 K €,Free transfer
"Mar 24, 2017",Samir Nabi,20,Central Midfield,Pakistan,"
West Brom U23 ", Premier League 2 ,"
Carlisle United ",,25 K €,Free transfer
"Mar 24, 2017",Badr Rahhaoui,19,Forward,Norway,"
Fredrikstad ", OBOS-ligaen ,"
IL Hödd ",,50 K €,Free transfer
"Mar 24, 2017",Haruna Garba,23,Centre-Forward,Nigeria,"
Dubai CSC ", United Arab Emirates		,"
Djurgarden ",,25 K €,Free transfer
"Mar 24, 2017",Bob Diasonama,21,Defensive Midfield,Finland,"
PK-35 ", Finland		,"
FC Viikingit ",,25 K €,Free transfer
"Mar 24, 2017",Lazar Babic,18,Defensive Midfield,Bosnia-Herzegovina,"
Zeljeznicar U19 ", Premijer Liga BiH U19 ,"
FK Romanija Pale ",,25 K €,Free transfer
"Mar 24, 2017",Pereira,28,Attacking Midfield,Brazil,"
Sertãozinho ", Brazil		,"
Santa Cruz ",,200 K €,?
"Mar 24, 2017",Davíd Thór Ásbjörnsson,25,Centre-Back,Iceland,"
Thróttur ", Inkasso-deildin ,"
Fylkir ",,25 K €,?
"Mar 24, 2017",Pétur Heidar Kristjánsson,34,Midfielder,Iceland,"
KA Akureyri ", Pepsi Max deild ,"
Magni ",,25 K €,?
"Mar 24, 2017",Francisco Narbón,22,Defensive Midfield,Panama,"
Cincinnati ", USLC ,"
Tacoma Defiance ",,25 K €,?
"Mar 24, 2017",Nikola Tasic,27,Defensive Midfield,Serbia,"
Mladost ", Super liga Srbije ,"
Javornik ",,100 K €,?
"Mar 24, 2017",Arnór Sigurdsson,17,Attacking Midfield,Iceland,"
ÍA Akranes ", Pepsi Max deild ,"
Norrköping ",,25 K €,?
"Mar 24, 2017",Niklas Fernando Castro,21,Centre-Forward,Chile,"
Vålerenga ", Eliteserien ,"
Kongsvinger ",,100 K €,?
"Mar 25, 2017",Michael Tawiah,26,Defensive Midfield,Ghana,"
Pomorie ", Vtora Liga ,"
Vonds Ichihara ",,250 K €,Free transfer
"Mar 25, 2017",Vladimir Karp,22,Centre-Forward,Belarus,"
BATE II ", Belarus		,"
Luch ",,50 K €,Free transfer
"Mar 25, 2017",Ryan Ambrad Cuenca,25,Midfielder,Hongkong,"
Double Flower ", Hongkong		,"
Tai Po ",,25 K €,Free transfer
"Mar 25, 2017",Cristian Molina,24,Centre-Forward,Argentina,"
CA Banfield II ", Argentina		,"
Castrovillari ",,550 K €,Free transfer
"Mar 25, 2017",Fitim Kastrati,22,Right Winger,Norway,"
Bryne FK ", PostNord-ligaen Avd. 2 ,"
Grorud IL ",,50 K €,?
"Mar 25, 2017",Emmanuel Ledesma,28,Right Winger,Argentina,"
Without Club ",,"
NY Cosmos ",,400 K €,-
"Mar 25, 2017",Mauricio López,25,Left-Back,Peru,"
Without Club ",,"
Sport Victoria ",,100 K €,-
"Mar 25, 2017",Flavius Dumbravean,21,Centre-Back,Romania,"
Targu Mures II ", Romania		,"
ASA Tirgu Mures ",,25 K €,-
"Mar 26, 2017",Soo-yong Yoon,21,Defensive Midfield,"Korea, South","
Djurgarden ", Allsvenskan ,"
Umeå FC ",,50 K €,Free transfer
"Mar 26, 2017",Patrik Hlobil,22,Midfielder,Czech Republic,"
Holesov ", Czech Republic		,"
RAK Provodov ",,100 K €,Free transfer
"Mar 26, 2017",Isaac Kannah,23,Right Winger,United States,"
FC KTP ", Kakkonen - Group A ,"
Kissat ",,25 K €,Free transfer
"Mar 26, 2017",Milan Sekulic,22,Midfielder,Serbia,"
Without Club ",,"
Lüner SV ",,100 K €,-
"Mar 27, 2017",Wojciech Skaba,32,Goalkeeper,Poland,"
Ruch Chorzow ", Ekstraklasa ,"
Z. Sosnowiec ",,50 K €,Free transfer
"Mar 27, 2017",Reimond Manco,26,Attacking Midfield,Peru,"
Zamora ", Torneo Clausura ,"
Unión Comercio ",,500 K €,Free transfer
"Mar 27, 2017",Ivica Dzolan,28,Centre-Back,Croatia,"
NK Osijek ", 1.HNL ,"
Fjölnir ",,150 K €,Free transfer
"Mar 27, 2017",Ivan Shevchenko,29,Centre-Back,Kazakhstan,"
Kaspiy Aktau ", Kazakhstan		,"
Qyzyljar  ",,50 K €,Free transfer
"Mar 27, 2017",Thomas Sivertsen,24,Centre-Forward,Norway,"
Levanger FK ", OBOS-ligaen ,"
Steinkjer FK ",,25 K €,Free transfer
"Mar 27, 2017",Juraj Grizelj,30,Left Winger,Croatia,"
KA Akureyri ", Pepsi Max deild ,"
Keflavík ÍF ",,75 K €,?
"Mar 27, 2017",Serge Makofo,30,Right Winger,DR Congo,"
Tooting & Mitcham FC ", England		,"
Edinburgh City ",,25 K €,?
"Mar 27, 2017",Soichiro Tanaka,23,Right-Back,Japan,"
FK Ogre ", Latvia		,"
Slavija S. ",,25 K €,?
"Mar 27, 2017",Samat Sarsenov,20,Right Winger,Kazakhstan,"
Orenburg II ", U20 Premier Liga ,"
Kairat-Akademia ",,50 K €,?
"Mar 27, 2017",Mamoutou Coulibaly,33,Centre-Back,Mali,"
Without Club ",,"
Qyzyljar  ",,275 K €,-
"Mar 27, 2017",Tobias Levels,30,Right-Back,Germany,"
FC Ingolstadt ", Bundesliga ,"
Ingolstadt II ",,"1,00 mil. €",-
"Mar 27, 2017",Lincoln Assinouko,27,Centre-Forward,Germany,"
Without Club ",,"
Osnabrück II ",,50 K €,-
"Mar 27, 2017",Vladislav Tselovalnikov,25,Goalkeeper,Russia,"
Without Club ",,"
Smena ",,25 K €,-
"Mar 27, 2017",Yousef Yousef,22,Midfielder,Sweden,"
Without Club ",,"
Arameisk SIF ",,40 K €,-
"Mar 27, 2017",Raymond Lee,23,Left-Back,United States,"
Without Club ",,"
Rochester ",,50 K €,-
"Mar 28, 2017",Robin Cederberg,34,Centre-Back,Sweden,"
Notodden ", PostNord-ligaen Avd. 2 ,"
Bromölla ",,75 K €,Free transfer
"Mar 28, 2017",Erton Fejzullahu,28,Centre-Forward,Kosovo,"
DL Transcen. ", League One ,"
Sarpsborg 08 ",,300 K €,Free transfer
"Mar 28, 2017",Rinar Valeev,29,Central Midfield,Ukraine,"
FK Mariupol ", Persha Liga ,"
Isloch ",,400 K €,Free transfer
"Mar 28, 2017",Kyrylo Doroshenko,27,Central Midfield,Ukraine,"
FK Mariupol ", Persha Liga ,"
Torpedo Zhodino ",,200 K €,Free transfer
"Mar 28, 2017",Anders Baath,25,Defensive Midfield,Sweden,"
Gefle ", Superettan ,"
Brommapojkarna ",,400 K €,Free transfer
"Mar 28, 2017",Marat Shakhmetov,28,Defensive Midfield,Kazakhstan,"
Akzhayik ", Premier Liga ,"
Shakhter K. ",,350 K €,Free transfer
"Mar 28, 2017",Marko Simonovski,25,Centre-Forward,North Macedonia,"
Shakhter K. ", Premier Liga ,"
FC Lahti ",,300 K €,Free transfer
"Mar 28, 2017",Bakhodir Pardaev,29,Centre-Forward,Uzbekistan,"
Kokand 1912 ", Superliga ,"
Bucheon FC ",,200 K €,Free transfer
"Mar 28, 2017",Lutfi Bilali,24,Centre-Forward,North Macedonia,"
Vlazrimi Kicevo ", North Macedonia		,"
FC Haka ",,50 K €,Free transfer
"Mar 28, 2017",Ernestas Grudys,22,Goalkeeper,Lithuania,"
FK Palanga ", Lithuania		,"
FK Koralas ",,25 K €,Free transfer
"Mar 28, 2017",Maksim Maksimov,21,Centre-Forward,Russia,"
Atlantas ", A Lyga ,"
Riteriai ",,175 K €,Free transfer
"Mar 28, 2017",Petro Kondratyuk,37,Central Midfield,Ukraine,"
Unknown ",,"
Avangard Bziv ",,25 K €,?
"Mar 28, 2017",Ondrej Biro,31,Centre-Forward,Czech Republic,"
Banik Sous ", Czech Republic		,"
FK Litvinov ",,100 K €,?
"Mar 28, 2017",Chema Antón,28,Centre-Back,Spain,"
Eldense ", 2ª B - Grupo III ,"
SJK Seinäjoki ",,200 K €,?
"Mar 28, 2017",Jan Polak,28,Centre-Back,Czech Republic,"
Without Club ",,"
Slovan Liberec ",,200 K €,-
"Mar 28, 2017",Bidari García,27,Centre-Back,Spain,"
Without Club ",,"
Real Avilés ",,50 K €,-
"Mar 28, 2017",Kentaro Takada,33,Defensive Midfield,Japan,"
Without Club ",,"
Atlanta SC ",,100 K €,-
"Mar 28, 2017",Wato Kuaté,21,Defensive Midfield,Portugal,"
Without Club ",,"
Dundee United ",,300 K €,-
"Mar 29, 2017",Ryan Stevenson,32,Attacking Midfield,Scotland,"
Raith Rovers ", Championship ,"
Troon ",,350 K €,Free transfer
"Mar 29, 2017",Ivan Tatomirovic,28,Centre-Back,Serbia,"
HJK Helsinki ", Veikkausliiga ,"
RoPS ",,400 K €,Free transfer
"Mar 29, 2017",Renato Cajá,32,Attacking Midfield,Brazil,"
EC Bahia ", Série A ,"
Ponte Preta ",,"2,00 mil. €",Free transfer
"Mar 29, 2017",Jesper Fleckner,26,Centre-Back,Denmark,"
BK Frem ", 2.Division Kvalifikationsspil ,"
JJ SC ",,100 K €,Free transfer
"Mar 29, 2017",Dmitri Khlebosolov,26,Centre-Forward,Belarus,"
FK Baranovichi ", Pershaja Liga ,"
Neman Grodno ",,200 K €,Free transfer
"Mar 29, 2017",Kouassi Kouadja,21,Centre-Back,Cote d'Ivoire,"
Aktobe ", Premier Liga ,"
FK Slutsk ",,350 K €,Free transfer
"Mar 29, 2017",Aleksey Petrov,25,Centre-Forward,Belarus,"
Gorodeya ", Vysheyshaya Liga ,"
Isloch ",,100 K €,Free transfer
"Mar 29, 2017",Marius Stonkus,29,Midfielder,Lithuania,"
FK Palanga ", Lithuania		,"
FK Koralas ",,25 K €,Free transfer
"Mar 29, 2017",Manuel Quintero,25,Defensive Midfield,Ecuador,"
CD Macará ", Serie A Segunda Etapa ,"
Fuerza Amarilla ",,100 K €,Free transfer
"Mar 29, 2017",Patrick Dyrestam,21,Centre-Back,Sweden,"
IFK Göteborg ", Allsvenskan ,"
Assyriska BK ",,125 K €,Free transfer
"Mar 29, 2017",Marco Posligua,24,Right Winger,Ecuador,"
SD Aucas ", Ecuador		,"
Técnico U. ",,150 K €,Free transfer
"Mar 29, 2017",Emerson Perea,26,Defensive Midfield,Ecuador,"
CD Olmedo ", Ecuador		,"
Técnico U. ",,50 K €,Free transfer
"Mar 29, 2017",Félix Rodríguez,31,Centre-Back,Ecuador,"
Quevedo ", Ecuador		,"
CS Patria ",,200 K €,Free transfer
"Mar 29, 2017",Washington Reyes,30,Goalkeeper,Ecuador,"
Colón FC ", Ecuador		,"
Técnico U. ",,50 K €,Free transfer
"Mar 29, 2017",Adrian Moran,23,Central Midfield,Ecuador,"
U.T. Cotopaxi ", Ecuador		,"
Técnico U. ",,200 K €,Free transfer
"Mar 29, 2017",Raymond Maluleke,26,Centre-Forward,South Africa,"
Orlando Pirates ", ABSA Premiership ,"
Jomo Cosmos ",,25 K €,Free transfer
"Mar 29, 2017",Vadim Khrenov,22,Goalkeeper,Russia,"
Zenit Penza ", PFL Central ,"
Dorozhnik ",,50 K €,Free transfer
"Mar 29, 2017",Giorgi Kantaria,19,Centre-Back,Georgia,"
FC Zugdidi ", Erovnuli Liga (bis 2016/17) ,"
Neman Grodno ",,75 K €,Free transfer
"Mar 29, 2017",Jeison Chalá,22,Right Winger,Ecuador,"
Portoviejo ", Ecuador		,"
CD Clan Juvenil ",,300 K €,Free transfer
"Mar 29, 2017",Fredrik Sjölstad,23,Defensive Midfield,Norway,"
IL Hödd ", PostNord-ligaen Avd. 2 ,"
Kongsvinger ",,100 K €,?
"Mar 29, 2017",Andrés Mendoza,27,Centre-Back,Ecuador,"
FC Juárez ", Ascenso MX Clausura ,"
CD Clan Juvenil ",,250 K €,?
"Mar 29, 2017",Stéfan Bjarni Hjaltested,19,Midfielder,Iceland,"
Víkingur ", Pepsi Max deild ,"
HK Kópavogs ",,25 K €,?
"Mar 29, 2017",Jairo Padilla,25,Right Winger,Ecuador,"
LDU Quito ", Serie A Segunda Etapa ,"
CD Macará ",,300 K €,?
"Mar 29, 2017",Ehsan Aghajarian,,Right-Back,Iran,"
Esteghlal Ahvaz ", Azadegan League ,"
Hafari Ahvaz ",,25 K €,?
"Mar 29, 2017",Rodrigo Sánchez,27,Centre-Forward,Argentina,"
Villa Mitre ", Argentina		,"
CD Clan Juvenil ",,50 K €,?
"Mar 30, 2017",David Addy,27,Left-Back,Ghana,"
Odisha ", India		,"
RoPS ",,500 K €,Free transfer
"Mar 30, 2017",David Monsalve,28,Goalkeeper,Canada,"
FC Inter ", Veikkausliiga ,"
Husqvarna ",,25 K €,Free transfer
"Mar 30, 2017",Oswaldo Rivas,36,Centre-Back,Peru,"
FBC Melgar ", Liga 1 Clausura ,"
Cusco FC ",,100 K €,Free transfer
"Mar 30, 2017",Sergiy Zagynaylov,26,Centre-Forward,Ukraine,"
Torpedo Zhodino ", Vysheyshaya Liga ,"
Naftovyk ",,250 K €,Free transfer
"Mar 30, 2017",Jonathan Azulay,23,Centre-Back,Sweden,"
Degerfors ", Superettan ,"
Utsikten ",,150 K €,Free transfer
"Mar 30, 2017",Mikhail Bashilov,24,Defensive Midfield,Russia,"
FK Utenis ", A Lyga ,"
Gorodeya ",,100 K €,Free transfer
"Mar 30, 2017",Igor Cukovic,23,Centre-Back,Montenegro,"
Iskra D. ", Telekom 1. CFL ,"
Elverum ",,175 K €,Free transfer
"Mar 30, 2017",Yevgen Chumak,21,Defensive Midfield,Ukraine,"
Karpaty ", Premier Liga ,"
Dnepr Mogilev ",,400 K €,Free transfer
"Mar 30, 2017",Akim Sairinen,22,Centre-Back,Finland,"
Ekenäs IF ", Ykkönen ,"
FK Gjovik-Lyn ",,25 K €,Free transfer
"Mar 30, 2017",Niko-Kresimir Petrovic,23,Central Midfield,Bosnia-Herzegovina,"
GOSK Gabela ", Prva liga FBIH ,"
SV Croatia ",,75 K €,Free transfer
"Mar 30, 2017",Emiliano Ciucci,30,Defensive Midfield,Argentina,"
César Vallejo ", Peru		,"
Cusco FC ",,300 K €,?
"Mar 30, 2017",David Fromelius,28,Centre-Forward,Czech Republic,"
SK Polanka ", Czech Republic		,"
Frydlant n. Os. ",,60 K €,?
"Mar 30, 2017",Marko Valdimar Jankovic,26,Centre-Back,Iceland,"
Grindavík ", Pepsi Max deild ,"
Hönefoss ",,25 K €,?
"Mar 30, 2017",Tony Tchani,27,Central Midfield,Cameroon,"
Columbus Crew ", MLS ,"
Vancouver ",,750 K €,?
"Mar 30, 2017",Kekuta Manneh,22,Left Winger,United States,"
Vancouver ", MLS ,"
Columbus Crew ",,700 K €,?
"Mar 30, 2017",Emil Ekblom,23,Centre-Forward,Norway,"
Stabæk Fotball ", Eliteserien ,"
KFUM Oslo ",,50 K €,?
"Mar 30, 2017",Isac Lidberg,18,Centre-Forward,Sweden,"
Hammarby ", Allsvenskan ,"
Atvidaberg ",,75 K €,?
"Mar 30, 2017",Adnan Mohammad,20,Left Winger,Pakistan,"
Nordsjaelland ", Superligaen ,"
Arendal Fotball ",,200 K €,?
"Mar 30, 2017",David Batanero,28,Central Midfield,Spain,"
CE Sabadell  ", 2ª B - Grupo III ,"
GIF Sundsvall ",,200 K €,?
"Mar 30, 2017",Sebastián Ternero,19,Defensive Midfield,Peru,"
Juan Aurich ", Liga 1 Clausura ,"
Comerciantes ",,50 K €,?
"Mar 30, 2017",Carlton Cole,33,Centre-Forward,England,"
Without Club ",,"
Persib Bandung ",,"1,25 mil. €",-
"Mar 30, 2017",Daniele Portanova,38,Centre-Back,Italy,"
Without Club ",,"
Retired ",,50 K €,-
"Mar 30, 2017",Rene Mihelic,28,Attacking Midfield,Slovenia,"
Without Club ",,"
Riga ",,350 K €,-
"Mar 30, 2017",Yevgen Santrapynskykh,29,Left Midfield,Ukraine,"
Without Club ",,"
PFK Sumy ",,150 K €,-
"Mar 30, 2017",Oleg Clonin,29,Centre-Back,Moldova,"
Without Club ",,"
CF Ungheni ",,50 K €,-
"Mar 31, 2017",Louay Chanko,37,Defensive Midfield,Syria,"
Syrianska FC ", Superettan ,"
Retired ",,75 K €,Free transfer
"Mar 31, 2017",Deniss Sokolskis,35,Left-Back,Latvia,"
JFK Saldus ", Latvia		,"
FK Ogre ",,50 K €,Free transfer
"Mar 31, 2017",Björnar Holmvik,31,Left-Back,Norway,"
Bryne FK ", PostNord-ligaen Avd. 2 ,"
Vidar ",,100 K €,Free transfer
"Mar 31, 2017",David Goodwillie,28,Centre-Forward,Scotland,"
Doune Castle ", Scotland		,"
Clyde FC ",,450 K €,Free transfer
"Mar 31, 2017",Norbert Zsivóczky,29,Attacking Midfield,Hungary,"
Without Club ",,"
Érdi VSE ",,75 K €,Free transfer
"Mar 31, 2017",Aleksandrs Gubins,28,Right-Back,Latvia,"
Spartaks ", Virsliga ,"
Progress  ",,150 K €,Free transfer
"Mar 31, 2017",Aksel Berget Skjölsvik,29,Attacking Midfield,Norway,"
Sandnes Ulf ", OBOS-ligaen ,"
Brattvag IL ",,150 K €,Free transfer
"Mar 31, 2017",Sergey Strukov,34,Centre-Forward,Russia,"
Qyzyljar  ", Kazakhstan		,"
Okzhetpes ",,150 K €,Free transfer
"Mar 31, 2017",Vyacheslav Shevchenko,31,Centre-Forward,Ukraine,"
Qizilqum ", Superliga ,"
FK Ogre ",,200 K €,Free transfer
"Mar 31, 2017",Rashid Yussuff,27,Left Midfield,England,"
Arka Gdynia ", Ekstraklasa ,"
ÍA Akranes ",,150 K €,Free transfer
"Mar 31, 2017",Alex Nimely,25,Centre-Forward,England,"
FC Viitorul ", Liga 1 - Championship group ,"
Stabæk Fotball ",,400 K €,Free transfer
"Mar 31, 2017",Nemanja Covic,25,Centre-Forward,Serbia,"
PAS Lamia ", Football League ,"
FK Minsk ",,250 K €,Free transfer
"Mar 31, 2017",Kristaps Dzelme,27,Goalkeeper,Latvia,"
RFS ", Virsliga ,"
RTU ",,50 K €,Free transfer
"Mar 31, 2017",Kirils Jelkins,29,Defender,Latvia,"
Dinamo Riga ", Latvia		,"
FK Ogre ",,75 K €,Free transfer
"Mar 31, 2017",Robertino Kljajic,26,Goalkeeper,Sweden,"
Örgryte ", Superettan ,"
Dalkurd ",,75 K €,Free transfer
"Mar 31, 2017",Lawal Ismail,25,Right Winger,Nigeria,"
Degerfors ", Superettan ,"
Assyriska FF ",,25 K €,Free transfer
"Mar 31, 2017",Admir Kubat,27,Centre-Back,Bosnia-Herzegovina,"
Mladost Kakanj ", Premijer Liga ,"
Throttur Vogum ",,25 K €,Free transfer
"Mar 31, 2017",Henrik Breimyr,23,Centre-Back,Norway,"
Sandnes Ulf ", OBOS-ligaen ,"
IL Hödd ",,100 K €,Free transfer
"Mar 31, 2017",Amor Layouni,24,Left Winger,Tunisia,"
Degerfors ", Superettan ,"
Elverum ",,100 K €,Free transfer
"Mar 31, 2017",Davids Bagdasarjans,22,Right-Back,Latvia,"
Metta ", Virsliga ,"
RTU ",,25 K €,Free transfer
"Mar 31, 2017",Omar Jagne,24,Right Midfield,The Gambia,"
Dalkurd ", Superettan ,"
Ljungskile ",,100 K €,Free transfer
"Mar 31, 2017",Aleksandr Kucherov,22,Right Winger,Belarus,"
Vitebsk ", Vysheyshaya Liga ,"
Torpedo Minsk ",,50 K €,Free transfer
"Mar 31, 2017",Harry Chérrez,25,Right-Back,Ecuador,"
Manta FC ", Ecuador		,"
Quevedo ",,250 K €,Free transfer
"Mar 31, 2017",Roger Thompson,25,Centre-Back,Canada,"
Trelleborg ", Superettan ,"
Ljungskile ",,50 K €,Free transfer
"Mar 31, 2017",Peter Nergaard,26,Left Midfield,Norway,"
Ljungskile ", Ettan Södra ,"
Nest-Sotra IL ",,50 K €,Free transfer
"Apr 1, 2017",Krum Bibishkov,34,Centre-Forward,Bulgaria,"
Brantford Galaxy SC ", Canada		,"
Scarborough SC ",,250 K €,Free transfer
"Apr 1, 2017",Mindaugas Malinauskas,33,Goalkeeper,Lithuania,"
Silas ", Lithuania		,"
Panerys ",,75 K €,Free transfer
"Apr 1, 2017",Vladislav Khatazhenkov,32,Left-Back,Russia,"
Veles Moskau ", Russia		,"
Ararat 2 ",,50 K €,Free transfer
"Apr 1, 2017",Benjamin Totori,31,Right Winger,Solomon Islands,"
Western United ", Solomon Islands		,"
Three Kings United ",,150 K €,Free transfer
